Year,Contract Number,Contract Type,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,Call Center – Pharmacy Hold Time,Call Center – Foreign Language Interpreter and TTY/TDD Availability,Appeals Auto–Forward,Appeals Upheld,Enrollment Timeliness,Complaints about the Drug Plan,Beneficiary Access and Performance Problems,Members Choosing to Leave the Plan,Drug Plan Quality Improvement,Getting Information From Drug Plan,Rating of Drug Plan,Getting Needed Prescription Drugs,MPF Price Accuracy,High Risk Medication,Diabetes Treatment,Part D Medication Adherence for Oral Diabetes Medications,Part D Medication Adherence for Hypertension (RAS antagonists),Part D Medication Adherence for Cholesterol (Statins)
2014,R5342,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",,0.93,0.4,0.88,,0.54,0,0.1,,,0.81,0.92,99,0.05,0.85,0.75,0.78,0.72
2014,R5826,MA-PD,Regional CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,0.98,2.1,0.93,,0.34,100,0.15,,,0.85,0.89,98,0.02,0.85,0.75,0.76,0.71
2014,R5941,MA-PD,Regional CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,0.95,0.8,0.8,,0.41,40,0.23,,,0.79,0.89,97,0.07,0.83,0.74,0.77,0.71
2014,R6801,MA-PD,Regional CCP,CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY,Care Improvement Plus,"UnitedHealth Group, Inc.",,0.92,1.4,92,,0.76,80,0.14,,,0.85,0.91,99,0.09,0.87,0.66,0.67,0.62
2014,R7439,MA-PD,Regional CCP,HAWAII MEDICAL SERVICE ASSOCIATION,Akamai Advantage by HMSA,Hawaii Medical Service Association,,0.96,0.9,0.67,,0.07,80,0.11,,,0.84,0.9,99,0.04,0.86,0.78,0.79,0.75
2014,R7444,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,0.93,1,0.82,,0.19,0,0.15,,,0.81,0.92,99,0.04,0.85,0.76,0.78,0.73
2014,R9896,MA-PD,Regional CCP,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Care Improvement Plus,"UnitedHealth Group, Inc.",,0.92,0.4,92,,0.47,80,0.11,,,0.86,0.91,99,0.1,0.85,0.65,0.65,0.6
2014,S0064,PDP,PDP,MEDCO CONTAINMENT LIFE AND MEDCO CONTAINMENT OF NE,SmartD Rx,Express Scripts Holding Company,,,,0.73,,0.61,,,,,,,,,,,,
2014,S0128,PDP,PDP,HEALTHMARKETS INSURANCE COMPANY,HealthMarkets Medicare,"HealthMarkets, Inc.",,0.95,,0.41,,0.43,,,,,,,,,,,,
2014,S0197,PDP,PDP,CAMBRIDGE LIFE INSURANCE COMPANY,First Health Part D,Aetna Inc.,,0.92,8.7,92,,0,80,0.14,,,0.86,,99,0.12,0.78,0.75,0.79,0.75
2014,S0223,PDP,PDP,HEALTH FIRST HEALTH PLANS,Health First Health Plans,Health First,,0.95,,95,,,100,,,,,,99,0.11,0.85,0.68,0.72,0.7
2014,S0522,PDP,PDP,"SYMPHONIX HEALTH INSURANCE, INC.",Symphonix Health,Granite Creek FlexCap LLP,,,,,,,,,,,,,,,,,,
2014,S0586,PDP,PDP,"MVP HEALTH PLAN, INC.",MVP Health Care,"MVP Health Care, Inc.",,,,,,,100,,,,,,,0.05,0.81,0.82,0.87,0.77
2014,S0655,PDP,PDP,TUFTS INSURANCE COMPANY,Tufts Health Plan Medicare Preferred,"Tufts Associated HMO, Inc.",,,20.3,,,0,100,,,,0.87,0.9,,0.05,0.84,0.85,0.85,0.8
2014,S1030,PDP,PDP,"BCBS ALABAMA, BCBS TENNESSEE",BlueRx (PDP),BCBS OF AL & BCBS OF TN,,0.77,,0.59,,0.05,50,0.06,,,0.82,0.9,99,0.13,0.82,0.77,0.79,0.72
2014,S1140,PDP,PDP,HEALTHNOW NEW YORK INC.,HealthNow New York Inc.,HealthNow New York Inc.,,0.75,,75,,0.76,,,,,,,,,,,,
2014,S1480,PDP,PDP,AULTCARE INSURANCE COMPANY,PrimeTime Prescription Drug Plan,Aultman Health Foundation,,,0,,,,100,,,,,,95,0.18,0.78,0.74,0.74,0.71
2014,S1822,PDP,PDP,"HEALTHPARTNERS, INC.",HealthPartners National PDP,"HealthPartners, Inc.",,,,,,0,100,,,,0.87,0.92,,0.08,0.83,0.76,0.83,0.84
2014,S2321,PDP,PDP,QCC INSURANCE COMPANY,AmeriHealth Rx PDP,Independence Blue Cross,,0.89,1.7,0.2,,0.33,40,0.14,,,0.81,0.92,,0.09,0.79,0.75,0.76,0.74
2014,S2468,PDP,PDP,CALIFORNIA PHYSICIANS' SERVICE,Blue Shield of California,California Physicians' Service,,0.91,3.1,0.54,,0.15,80,0.07,,,0.83,0.89,98,0.09,0.85,0.76,0.78,0.74
2014,S2505,PDP,PDP,"WINDSOR HEALTH PLAN, INC.",Windsor Rx,Munich American Holding Corporation,,0.95,,0.71,,0.06,53,0.11,,,0.81,0.89,98,0.06,0.83,0.65,0.66,0.62
2014,S2874,PDP,PDP,"HUMANA INSURANCE OF PUERTO RICO, INC.","Humana Insurance of Puerto Rico, Inc.",Humana Inc.,,0.92,,92,,0.76,100,,,,,,98,0.01,0.9,0.63,0.63,0.48
2014,S2893,PDP,PDP,ANTHEM INSURANCE CO. & BCBSMA & BCBSRI & BCBSVT,Blue MedicareRx,Anthem Insurance Co. & BCBSMA & BCBSRI & BCBSVT,,0.79,,0.74,,0.13,80,0.03,,,0.81,0.89,98,0.04,0.82,0.82,0.84,0.79
2014,S3389,PDP,PDP,"UPMC HEALTH BENEFITS, INC.",UPMC Health Plan,University of Pittsburgh Medical Center,,,,,,,100,,,,,,,0.07,0.84,0.85,0.84,0.8
2014,S3440,PDP,PDP,ALLIANCE HEALTH AND LIFE INSURANCE COMPANY,Alliance Medicare Rx,Henry Ford Health System,,0.75,0,75,,0.27,0,0.1,,,0.81,0.92,99,0.1,0.82,0.78,0.8,0.74
2014,S3474,PDP,PDP,HEARTLAND FIDELITY INSURANCE COMPANY,"Benecard Services, Inc.",Heartland Fidelity Insurance Company,,,,,,0.21,,,,,,,,,,,,
2014,S3521,PDP,PDP,"EXCELLUS HEALTH PLAN, INC.","Excellus Health Plan, Inc","Lifetime Healthcare, Inc.",,0.92,0,0.5,,0.28,100,0.03,,,0.91,0.94,99,0.07,0.81,0.81,0.83,0.78
2014,S3875,PDP,PDP,GRANITE ALLIANCE INSURANCE COMPANY,Granite Alliance,Granite Alliance Insurance Company,,,,,,,,,,,,,,,,,,
2014,S3994,PDP,PDP,HAWAII MEDICAL SERVICE ASSOCIATION (HMSA),HMSA's Medicare Rx Plan,Hawaii Medical Service Association,,,0,,,,100,,,,,,,0.02,0.89,0.92,0.91,0.87
2014,S4219,PDP,PDP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medicare Prescription Plan,Health Alliance Medical Plans,,0.88,0,88,,0.99,100,0.34,,,0.82,0.91,98,0.14,0.84,0.8,0.78,0.74
2014,S4802,PDP,PDP,STERLING LIFE INSURANCE COMPANY,Windsor Rx,Munich American Holding Corporation,,0.94,,0.6,,0.06,0,0.06,,,0.84,0.91,97,0.06,0.82,0.79,0.81,0.78
2014,S5351,PDP,PDP,"PACIFICSOURCE COMMUNITY HEALTH PLANS, INC.",PacificSource Medicare,PacificSource Health Plans,,,,,,,,,,,,,,,,,,
2014,S5540,PDP,PDP,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,Blue Cross and Blue Shield of North Carolina,Blue Cross and Blue Shield of North Carolina,,0.85,2.4,0.64,,0.05,100,0.04,,,0.85,0.89,99,0.1,0.82,0.78,0.8,0.72
2014,S5552,PDP,PDP,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Insurance Company of New York,Humana Inc.,,0.98,,1,,0.22,100,0.1,,,0.8,0.89,98,0.01,0.82,0.74,0.77,0.71
2014,S5569,PDP,PDP,CAMBRIDGE LIFE INSURANCE COMPANY,First Health Part D,Aetna Inc.,,0.92,0,92,,0.4,80,0.12,,,0.86,0.91,99,0.06,0.82,0.78,0.79,0.74
2014,S5580,PDP,PDP,FIRST UNITED AMERICAN LIFE INSURANCE COMPANY,First United American Life Insurance Company,Torchmark Corporation,,0.91,1.9,0.78,,0.2,30,0.11,,,0.8,0.89,99,0.05,0.81,0.76,0.77,0.71
2014,S5584,PDP,PDP,BLUE CROSS BLUE SHIELD OF MICHIGAN,Blue Cross Blue Shield of Michigan,Blue Cross Blue Shield of Michigan,,0.99,0,0.83,,0.08,80,0.04,,,0.83,0.92,98,0.06,0.79,0.8,0.82,0.78
2014,S5588,PDP,PDP,PARAMOUNT INSURANCE COMPANY,Paramount Prescription Drug Plan,Promedica Health System,,,,,,,100,,,,,,,0.06,0.81,0.82,0.77,0.78
2014,S5593,PDP,PDP,HM HEALTH INSURANCE COMPANY,HM Health Insurance Company,Highmark,,0.93,1.4,0.42,,0.08,100,0.07,,,0.78,0.9,99,0.07,0.79,0.79,0.8,0.75
2014,S5596,PDP,PDP,"ANTHEM INSURANCE COMPANIES, INC.",Blue MedicareRx,"WellPoint, Inc.",,0.95,1.7,0.85,,0.09,60,0.09,,,0.81,0.91,97,0.09,0.83,0.77,0.78,0.73
2014,S5601,PDP,PDP,SILVERSCRIPT INSURANCE COMPANY,SilverScript,CVS Caremark Corporation,,,4.6,0.8,,0.26,60,0.12,,,0.84,0.88,97,0.06,0.82,0.74,0.75,0.72
2014,S5609,PDP,PDP,ASURIS NORTHWEST HEALTH,Asuris Northwest Health,"Cambia Health Solutions, Inc.",,0.94,12.1,94,,0.02,100,0.06,,,0.8,0.89,99,0.1,0.83,0.79,0.79,0.78
2014,S5617,PDP,PDP,CONNECTICUT GENERAL LIFE INSURANCE COMPANY,Cigna Medicare Rx,CIGNA,,0.96,1.1,0.53,,0.09,80,0.1,,,0.84,0.92,99,0.1,0.81,0.75,0.74,0.71
2014,S5660,PDP,PDP,MEDCO CONTAINMENT LIFE INSURANCE COMPANY,Express Scripts Medicare,Express Scripts Holding Company,,0.35,,0.7,,0.11,80,0.08,,,0.86,0.89,99,0.08,0.82,0.78,0.8,0.77
2014,S5670,PDP,PDP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,First Health Part D,Aetna Inc.,,0.92,0.6,1,,0.14,80,0.1,,,0.85,0.91,99,0.15,0.8,0.81,0.8,0.76
2014,S5674,PDP,PDP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,First Health Part D,Aetna Inc.,,0.92,0.8,92,,0.15,80,0.09,,,0.86,0.91,99,0.12,0.8,0.81,0.81,0.77
2014,S5715,PDP,PDP,HCSC INSURANCE SERVICES COMPANY,"HISC - Blue Cross Blue Shield of IL, NM, OK, TX",Health Care Service Corporation,,0.97,,0.62,,0.08,100,0.05,,,0.83,0.92,99,0.08,0.82,0.78,0.81,0.76
2014,S5726,PDP,PDP,BLUE CROSS AND BLUE SHIELD OF KANSAS,Blue MedicareRx,Blue Cross Blue Shield of Kansas,,0.87,2.9,87,,0.12,80,0.07,,,0.83,0.91,97,0.09,0.84,0.79,0.81,0.77
2014,S5743,PDP,PDP,"WELLMARK  IA & SD, & BCBS MN, MT, NE, ND,& WY",MedicareBlue Rx,"BCBS MN, MT, NE, ND, WY, Wellmark IA and SD",,0.33,2.7,0.63,,0.05,100,0.04,,,0.83,0.92,99,0.06,0.83,0.85,0.85,0.8
2014,S5753,PDP,PDP,WISCONSIN PHYSICIANS SERVICE INSURANCE CORPORATION,WPS Health Insurance,Wisconsin Physicians Service Ins Corporation.,,0.91,0,0.6,,0.06,100,0.07,,,0.83,0.9,99,0.05,0.81,0.85,0.86,0.81
2014,S5755,PDP,PDP,UNITED AMERICAN INSURANCE COMPANY,United American Insurance Company,Torchmark Corporation,,0.91,,0.79,,0.13,30,0.11,,,0.81,0.88,99,0.09,0.82,0.73,0.74,0.71
2014,S5766,PDP,PDP,"FIRST CARE, INC.",Medi-CareFirst BlueCross BlueShield,"CareFirst, Inc.",,0.89,0.8,89,,0.19,100,0.07,,,0.8,0.91,98,0.08,0.81,0.8,0.83,0.78
2014,S5768,PDP,PDP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,First Health Part D,Aetna Inc.,,0.92,0.3,0.91,,0.13,80,0.22,,,0.84,0.91,99,0.09,0.82,0.75,0.77,0.72
2014,S5775,PDP,PDP,PHARMACY INSURANCE CORPORATION OF AMERICA,PICA,Pharmacy Insurance Corporation of America,,0.51,1,51,,0.2,80,0.23,,,0.8,0.89,97,0.08,0.88,0.65,0.73,0.46
2014,S5795,PDP,PDP,USABLE MUTUAL INSURANCE COMPANY,ARKANSAS BLUE CROSS AND BLUE SHIELD,USAble Mutual Insurance Company,,0.95,27.5,0.57,,0.07,80,0.07,,,0.82,0.91,98,0.05,0.82,0.76,0.76,0.72
2014,S5805,PDP,PDP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",,0.93,,0.82,,0.09,0,0.09,,,0.83,0.9,99,0.06,0.81,0.78,0.8,0.73
2014,S5810,PDP,PDP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,,0.97,0.9,0.96,,0.15,20,0.13,,,0.81,0.89,99,0.07,0.81,0.74,0.75,0.72
2014,S5820,PDP,PDP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,0.93,,0.74,,0.11,0,0.08,,,0.84,0.91,99,0.09,0.81,0.77,0.78,0.73
2014,S5840,PDP,PDP,"FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","First Medical Health Plan, Inc.",,0.7,,70,,,60,,,,0.86,,97,0.1,0.92,0.61,0.64,0.42
2014,S5857,PDP,PDP,PRIORITY HEALTH INSURANCE COMPANY,Priority Health Medicare,Spectrum Health System,,,0,,,,100,,,,,,98,0.01,0.77,0.77,0.81,0.77
2014,S5877,PDP,PDP,EDUCATORS MUTUAL INSURANCE ASSOCIATION,EMI Health,Educators Mutual Insurance Association,,0.06,0,6,,0.09,40,0.05,,,0.88,0.93,99,0.08,0.84,0.78,0.77,0.73
2014,S5884,PDP,PDP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,0.98,1,0.92,,0.13,100,0.1,,,0.8,0.87,98,0.02,0.83,0.75,0.77,0.72
2014,S5904,PDP,PDP,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Florida Blue,Blue Cross and Blue Shield of Florida,,0.78,7.6,0.63,,0.14,80,0.06,,,0.84,0.91,99,0.09,0.81,0.78,0.8,0.74
2014,S5907,PDP,PDP,"TRIPLE-S SALUD, INC.","Triple-S Salud, Inc.",Triple-S Management Corporation,,0.74,2.4,74,,0.23,0,0.06,,,0.8,0.88,97,0.07,0.9,0.66,0.73,0.46
2014,S5916,PDP,PDP,REGENCE BLUESHIELD OF IDAHO AND REGENCE BC BS UTAH,Regence BlueShield of Idaho and Regence BCBS Utah,"Cambia Health Solutions, Inc.",,0.94,,94,,0.04,100,0.05,,,0.81,0.9,99,0.11,0.83,0.77,0.78,0.75
2014,S5921,PDP,PDP,UNITEDHEALTHCARE INS. CO. AND UNITEDHEALTHCARE NY,UnitedHealthcare,"UnitedHealth Group, Inc.",,0.91,,0.75,,0.27,0,0.06,,,0.84,0.9,99,0.13,0.81,0.79,0.79,0.76
2014,S5932,PDP,PDP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Cigna-HealthSpring,CIGNA,,0.94,1.5,0.42,,0.1,40,0.25,,,0.83,0.89,99,0.08,0.82,0.7,0.69,0.68
2014,S5953,PDP,PDP,BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA,Blue Cross Blue Shield of South Carolina,BlueCross BlueShield of South Carolina (BCBSSC),,0.92,67,0.57,,0.08,80,0.1,,,0.81,0.89,98,0.06,0.82,0.74,0.77,0.7
2014,S5960,PDP,PDP,UNICARE LIFE & HEALTH INSURANCE COMPANY,UniCare,"WellPoint, Inc.",,0.95,0.4,95,,0.2,60,0.36,,,0.78,0.89,97,0.11,0.82,0.69,0.7,0.67
2014,S5966,PDP,PDP,GROUP HEALTH INCORPORATED,EmblemHealth Medicare PDP,"EmblemHealth, Inc.",,0.82,,0.75,,0.1,80,0.02,,,0.83,0.89,98,0.03,0.83,0.81,0.83,0.78
2014,S5967,PDP,PDP,"WELLCARE PRESCRIPTION INSURANCE, INC.",WellCare,"WellCare Health Plans, Inc.",,0.92,3.2,0.77,,0.32,60,0.3,,,0.83,0.89,99,0.07,0.83,0.75,0.75,0.73
2014,S5975,PDP,PDP,"MODA HEALTH PLAN, INC.","MODA HEALTH PLAN, INC.","Health Services Group, Inc.",,,2.1,,,0.01,100,,,,0.89,0.94,,0.09,0.85,0.83,0.84,0.8
2014,S5983,PDP,PDP,MEDCO CONTAINMENT INSURANCE COMPANY OF NEW YORK,Express Scripts Medicare,Express Scripts Holding Company,,0.35,1.2,0.68,,0.12,80,0.09,,,0.82,,99,0.06,0.82,0.76,0.75,0.71
2014,S5993,PDP,PDP,HORIZON HEALTHCARE SERVICES,"Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Healthcare Services, Inc.",,0.91,8.2,0.88,,0.19,41,0.06,,,0.79,0.9,98,0.06,0.83,0.8,0.83,0.77
2014,S6506,PDP,PDP,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC.",Blue Cross and Blue Shield of Arizona,Blue Cross Blue Shield of Arizona,,0.97,0,97,,0.24,100,0.16,,,0.81,0.89,99,0.07,0.82,0.76,0.81,0.73
2014,S6875,PDP,PDP,QCC INSURANCE COMPANY,Select Option,Independence Blue Cross,,,2.6,,,0.09,60,,,,0.86,0.91,,0.07,0.8,0.79,0.82,0.76
2014,S7230,PDP,PDP,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.",Advantage-Plus Meridian,"Caidan Enterprises, Inc.",,,,,,,,,,,,,,,,,,
2014,S7610,PDP,PDP,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC.",Advantage-Plus Meridian,"Caidan Enterprises, Inc.",,,,,,,,,,,,,,,,,,
2014,S7694,PDP,PDP,ENVISION INSURANCE COMPANY,EnvisionRx Plus,"Envision Pharmaceutical Holdings, Inc.",,0.91,0.1,91,,0.11,80,0.1,,,0.79,0.88,99,0.09,0.83,0.66,0.66,0.63
2014,S7950,PDP,PDP,EXPRESS SCRIPTS INSURANCE CO.,Express Scripts Medicare,Express Scripts Holding Company,,,1.1,0.54,,0.06,100,,,,0.86,0.89,,0.06,0.83,0.82,0.82,0.78
2014,S8067,PDP,PDP,AVALON INSURANCE COMPANY,Avalon Insurance Company,Capital BlueCross,,0.95,10.2,0.6,,0.14,100,0.07,,,0.8,0.89,94,0.05,0.78,0.83,0.83,0.78
2014,S8841,PDP,PDP,"CATAMARAN INSURANCE OF OHIO, INC.","Catamaran Insurance of Ohio, Inc.",Catamaran Corporation,,,2.1,0.65,,0.02,100,,,,0.84,0.9,,0.04,0.85,0.85,0.86,0.84
2014,S9014,PDP,PDP,THP INSURANCE COMPANY,SecureAdvantage Rx,Health Plan of the Upper Ohio Valley,,0.79,,79,,1.39,,,,,,,,,,,,
2014,S9579,PDP,PDP,STONEBRIDGE LIFE INSURANCE COMPANY,Stonebridge Life Insurance Company,Aegon N.V.,,,0,0.6,,0.03,100,,,,0.79,0.9,,0.07,0.83,0.79,0.8,0.76
2015,E0654,PDP,Employer/Union Only Direct Contract PDP,IBT VOLUNTARY EMPLOYEE BENEFITS TRUST,TEAMStar Medicare Part D Prescription Drug Program,IBT Voluntary Employee Benefits Trust,,,1.2,,,0.07,,,,,0.87,0.92,,0.14,0.81,0.8,0.82,0.77
2015,E2630,PDP,Employer/Union Only Direct Contract PDP,C AND O EMPLOYEES' HOSPITAL ASSOCIATION,C and O Employees Hospital Association,C & O Employees' Hospital Association,,,0,,,0,,,,,0.88,0.92,,0.09,0.78,0.8,0.82,0.78
2015,E3014,PDP,Employer/Union Only Direct Contract PDP,PSERS HOP PROGRAM,Pennsylvania Public School Employees Retirement Sy,Commonwealth of PA Pub Schools Retirement System,,,1.2,0.78,,0.01,,,,,0.89,0.93,,0.1,0.81,0.82,0.85,0.8
2015,E4744,PDP,Employer/Union Only Direct Contract PDP,MODOT/MSHP MEDICAL AND LIFE INSURANCE PLAN,MISSOURI DEPARTMENT OF TRANSPORTATION,Missouri Highways and Transportation Commission,,,6.9,0.4,,0.03,,,,,0.84,0.92,,0.13,0.82,0.83,0.83,0.81
2015,E7316,PDP,Employer/Union Only Direct Contract PDP,UNION PACIFIC RAILROAD EMPLOYES HEALTH SYSTEMS,Union Pacific Railroad  Employes Health Systems,Union Pacific Railroad Employes Health Systems,,,0.8,,,0.03,,,,,0.88,0.89,,0.13,0.81,0.7,0.73,0.7
2015,E7848,PDP,Employer/Union Only Direct Contract PDP,OMES EMPLOYEES GROUP INSURANCE DIVISION,HealthChoice,State of Oklahoma,,,0.6,,,0.03,,,,,0.86,0.9,,0.21,0.83,0.8,0.82,0.78
2015,H0022,MA-PD,Demo,"BUCKEYE COMMUNITY HEALTH PLAN, INC.",Buckeye Health Plan - MyCare Ohio,Centene Corporation,,,,,,,,,,,,,,,,,,
2015,H0028,MA-PD,Local CCP,"CHA HMO, INC.","CHA HMO, Inc.",Humana Inc.,,,2.9,,,1.3,,0.27,,,0.84,0.89,98,0.05,0.9,0.79,0.82,0.78
2015,H0084,MA-PD,Local CCP,CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY,Care Improvement Plus,"UnitedHealth Group, Inc.",,,1.8,0.8,,0.47,,0.17,,,0.81,0.9,99,0.14,0.86,0.72,0.73,0.69
2015,H0104,MA-PD,Local CCP,BLUE CROSS AND BLUE SHIELD OF ALABAMA,Blue Advantage (PPO),BlueCross BlueShield of Alabama,,,8,0.62,,0.09,,0.06,,,0.86,0.92,99,0.19,0.84,0.78,0.8,0.74
2015,H0107,MA-PD,Local CCP,HEALTH CARE SERVICE CORPORATION,Blue Cross and Blue Shield of Montana,Health Care Service Corporation,,,,,,,,,,,,,,,,,,
2015,H0108,MA-PD,Local CCP,"HUMANA HEALTH PLAN OF CALIFORNIA, INC.","Humana Health Plan of California, Inc.",Humana Inc.,,,1.9,,,0.61,,0.18,,,0.83,0.88,98,0.05,0.89,0.74,0.76,0.72
2015,H0137,MA-PD,Demo,"COMMONWEALTH CARE ALLIANCE, INC.","Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance, Inc.",,,,,,,,,,,,,,,,,,
2015,H0141,MA-PD,Local CCP,"MCLAREN HEALTH PLAN, INC.",McLarenAdvantage,McLaren Health Care Corporation,,,,,,,,,,,,,98,0.11,0.85,0.72,0.74,0.69
2015,H0147,MA-PD,Demo,"HEALTHKEEPERS, INC.",Anthem HealthKeepers,"WellPoint, Inc.",,,,,,,,,,,,,,,,,,
2015,H0148,MA-PD,Demo,CARE1ST HEALTH PLAN,Care1st Health Plan,Care1st Health Plan,,,,,,,,,,,,,,,,,,
2015,H0150,MA-PD,Local CCP,"HEALTHSPRING OF ALABAMA, INC.",Cigna-HealthSpring,CIGNA,,,1,,,0.15,,0.09,,,0.86,0.92,99,0.15,0.89,0.71,0.73,0.67
2015,H0151,MA-PD,Local CCP,"UNITEDHEALTHCARE OF ALABAMA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,2.4,,,0.16,,0.08,,,0.86,0.92,98,0.2,0.84,0.69,0.72,0.67
2015,H0154,MA-PD,Local CCP,"VIVA HEALTH, INC.",VIVA Medicare,UAB Health System,,,,0.83,,0.07,,0.05,,,0.87,0.94,99,0.11,0.85,0.72,0.74,0.69
2015,H0192,MA-PD,Demo,"AMERIHEALTH MICHIGAN, INC.",Amerihealth VIP Care Plus,Independence Blue Cross,,,,,,,,,,,,,,,,,,
2015,H0251,MA-PD,Local CCP,"UNITEDHEALTHCARE PLAN OF THE RIVER VALLEY, INC.",UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",,,3.9,1,,0.23,,0.11,,,0.88,0.93,98,0.29,0.85,0.68,0.67,0.66
2015,H0281,MA-PD,Demo,ILLINICARE HEALTH PLAN,IlliniCare Health,Centene Corporation,,,,,,,,,,,,,,,,,,
2015,H0294,MA-PD,Local CCP,CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY,Care Improvement Plus,"UnitedHealth Group, Inc.",,,0,,,0.39,,0.09,,,0.81,0.9,99,0.1,0.82,0.8,0.81,0.77
2015,H0302,MA-PD,Local CCP,"MEDISUN, INC.",Blue Cross Blue Shield of Arizona Advantage,"Veritage, LLC",,,0,,,0.17,,0.09,,,0.85,0.92,99,0.11,0.85,0.79,0.81,0.77
2015,H0303,MA-PD,Local CCP,"PACIFICARE OF ARIZONA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,2.2,0.86,,0.13,,0.1,,,0.85,0.92,98,0.13,0.86,0.75,0.79,0.75
2015,H0316,MA-PD,Local CCP,"UNITEDHEALTHCARE OF ARIZONA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,3.2,,,0.23,,0.24,,,0.81,0.91,98,0.12,0.86,0.76,0.79,0.74
2015,H0318,MA-PD,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,,,5.5,,,0.4,,0.16,,,0.81,0.91,99,0.12,0.88,0.73,0.8,0.73
2015,H0319,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,0,,,0.35,,0.04,,,,,99,0.17,0.72,0.79,0.82,0.84
2015,H0321,MA-PD,Local CCP,"ARIZONA PHYSICIANS IPA, INC.",UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",,,3.8,0.92,,0.22,,0.1,,,0.87,0.9,98,0.19,0.86,0.7,0.7,0.67
2015,H0332,MA-PD,Local CCP,"KS PLAN ADMINISTRATORS, LLC",KelseyCare Advantage,"Kelsey-Seybold Medical Group, PLLC",,,17.4,,,0.11,,0.03,,,0.89,0.93,99,0.06,0.9,0.77,0.81,0.75
2015,H0336,MA-PD,Demo,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,,,,,,,,,,,,,,,,,,
2015,H0351,MA-PD,Local CCP,"HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net, Inc.",,,0.5,0.55,,0.28,,0.1,,,0.84,0.9,99,0.12,0.88,0.76,0.79,0.75
2015,H0354,MA-PD,Local CCP,"CIGNA HEALTHCARE OF ARIZONA, INC.",Cigna,CIGNA,,,13.6,,,0.13,,0.07,,,0.89,0.93,98,0.09,0.88,0.78,0.8,0.78
2015,H0408,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,,,,,,,,,,,,,,,,
2015,H0423,MA-PD,Local CCP,"METROPLUS HEALTH PLAN, INC.",MetroPlus Health Plan,New York City Health and Hospitals Corporation,,,0,,,0.21,,0.14,,,0.86,0.87,99,0.07,0.89,0.74,0.72,0.66
2015,H0435,MA-PD,Local CCP,"GLOBALHEALTH, INC.",GLOBALHEALTH MEDICARE,"Kinderhook Capital Fund III, L.P.",,,,,,,,,,,,,93,0.15,,,0.73,0.59
2015,H0439,MA-PD,Local CCP,"CIGNA HEALTHCARE OF GEORGIA, INC.",Cigna-HealthSpring,CIGNA,,,,,,0.52,,,,,,,,,,,,
