Year,Contract Number,Contract Type,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,Call Center – Pharmacy Hold Time,Call Center – Foreign Language Interpreter and TTY/TDD Availability,Appeals Auto–Forward,Appeals Upheld,Enrollment Timeliness,Complaints about the Drug Plan,Beneficiary Access and Performance Problems,Members Choosing to Leave the Plan,Drug Plan Quality Improvement,Getting Information From Drug Plan,Rating of Drug Plan,Getting Needed Prescription Drugs,MPF Price Accuracy,High Risk Medication,Diabetes Treatment,Part D Medication Adherence for Oral Diabetes Medications,Part D Medication Adherence for Hypertension (RAS antagonists),Part D Medication Adherence for Cholesterol (Statins)
2014,H9847,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Aetna Inc.,,3,4,,,3,4,2,4,,4,4,4,3,3,3,3,2
2014,H9857,MA-PD,Local CCP,"PIEDMONT WELLSTAR HEALTHPLANS, INC.",Piedmont WellStar HealthPlans,"Piedmont Healthcare, Inc.",,,,,,,,,,,,,,,,,,
2014,H9859,MA-PD,Local CCP,"MVP HEALTH PLAN, INC.",MVP HEALTH CARE,"MVP Health Care, Inc.",,5,2,,,3,5,5,4,,4,4,4,4,3,5,5,5
2014,H9869,MA-PD,Demo,"PARTNERS HEALTH PLAN, INC.",Partners Health Plan,"Nassau County AHRC Foundation, Inc.",,,,,,,,,,,,,,,,,,
2014,H9886,MA-PD,Local CCP,"HMO MISSOURI, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,,,,,,,,,,,,,,,,,
2014,H9915,MA-PD,Local CCP,"MEDSTAR FAMILY CHOICE, INC.","MedStar Family Choice, Inc","Medstar Health, Inc.",,4,,,,,,,,,,,,,,,,
2014,H9947,MA-PD,Local CCP,"BLUE CROSS AND BLUE SHIELD OF GEORGIA, INC.",Blue Cross Blue Shield of Georgia,"WellPoint, Inc.",,4,4,,,1,3,2,,,1,2,3,2,2,3,3,3
2014,H9954,MA-PD,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,,,,,,,,,,,,,,,,,
2014,R3175,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,2,2,,,3,1,4,3,,1,3,4,4,3,3,2,3
2014,R3332,MA-PD,Regional CCP,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Florida Blue,Blue Cross and Blue Shield of Florida,,1,2,1,,3,5,2,3,,2,4,4,3,2,4,5,4
2014,R3444,MA-PD,Regional CCP,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Care Improvement Plus,"UnitedHealth Group, Inc.",,3,4,,,2,4,3,3,,4,4,4,1,2,2,2,2
2014,R5287,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,2,1,4,,2,1,3,4,,2,4,4,3,2,3,3,3
2014,R5342,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",,3,4,5,,1,1,4,4,,1,4,4,4,3,4,4,4
2014,R5826,MA-PD,Regional CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,5,2,5,,2,5,2,3,,4,2,4,5,3,4,4,4
2014,R5941,MA-PD,Regional CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,4,4,4,,2,2,1,4,,1,2,3,3,2,4,4,4
2014,R6801,MA-PD,Regional CCP,CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY,Care Improvement Plus,"UnitedHealth Group, Inc.",,3,3,,,1,4,3,4,,4,4,4,2,5,1,1,1
2014,R7439,MA-PD,Regional CCP,HAWAII MEDICAL SERVICE ASSOCIATION,Akamai Advantage by HMSA,Hawaii Medical Service Association,,4,4,2,,5,4,4,3,,4,3,4,4,4,5,5,5
2014,R7444,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,3,4,4,,3,1,2,3,,1,4,4,4,3,4,4,4
2014,R9896,MA-PD,Regional CCP,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Care Improvement Plus,"UnitedHealth Group, Inc.",,3,4,,,2,4,4,3,,4,4,4,2,3,1,1,1
2014,S0064,PDP,PDP,MEDCO CONTAINMENT LIFE AND MEDCO CONTAINMENT OF NE,SmartD Rx,Express Scripts Holding Company,,,,4,,1,,,,,,,,,,,,
2014,S0128,PDP,PDP,HEALTHMARKETS INSURANCE COMPANY,HealthMarkets Medicare,"HealthMarkets, Inc.",,5,,1,,2,,,,,,,,,,,,
2014,S0197,PDP,PDP,CAMBRIDGE LIFE INSURANCE COMPANY,First Health Part D,Aetna Inc.,,4,1,,,5,4,2,2,,4,,5,1,1,2,4,4
2014,S0223,PDP,PDP,HEALTH FIRST HEALTH PLANS,Health First Health Plans,Health First,,5,,,,,5,,,,,,5,2,5,1,1,2
2014,S0522,PDP,PDP,"SYMPHONIX HEALTH INSURANCE, INC.",Symphonix Health,Granite Creek FlexCap LLP,,,,,,,,,,,,,,,,,,
2014,S0586,PDP,PDP,"MVP HEALTH PLAN, INC.",MVP Health Care,"MVP Health Care, Inc.",,,,,,,5,,,,,,,4,2,5,5,5
2014,S0655,PDP,PDP,TUFTS INSURANCE COMPANY,Tufts Health Plan Medicare Preferred,"Tufts Associated HMO, Inc.",,,1,,,5,5,,5,,5,4,,4,5,5,5,5
2014,S1030,PDP,PDP,"BCBS ALABAMA, BCBS TENNESSEE",BlueRx (PDP),BCBS OF AL & BCBS OF TN,,2,1,2,,5,3,4,4,,4,4,5,1,3,3,4,3
2014,S1140,PDP,PDP,HEALTHNOW NEW YORK INC.,HealthNow New York Inc.,HealthNow New York Inc.,,2,,,,1,,,,,,,,,,,,
2014,S1480,PDP,PDP,AULTCARE INSURANCE COMPANY,PrimeTime Prescription Drug Plan,Aultman Health Foundation,,,5,,,,5,,,,,,3,1,1,2,2,2
2014,S1822,PDP,PDP,"HEALTHPARTNERS, INC.",HealthPartners National PDP,"HealthPartners, Inc.",,,,,,5,5,,,,5,5,,3,4,3,5,5
2014,S2321,PDP,PDP,QCC INSURANCE COMPANY,AmeriHealth Rx PDP,Independence Blue Cross,,3,3,1,,2,2,2,1,,4,5,,2,1,2,3,4
2014,S2468,PDP,PDP,CALIFORNIA PHYSICIANS' SERVICE,Blue Shield of California,California Physicians' Service,,4,2,1,,3,4,4,1,,4,4,3,2,5,3,3,4
2014,S2505,PDP,PDP,"WINDSOR HEALTH PLAN, INC.",Windsor Rx,Munich American Holding Corporation,,5,1,4,,5,3,3,4,,4,4,3,3,4,1,1,1
2014,S2874,PDP,PDP,"HUMANA INSURANCE OF PUERTO RICO, INC.","Humana Insurance of Puerto Rico, Inc.",Humana Inc.,,4,,,,1,5,,,,,,3,5,5,1,1,1
2014,S2893,PDP,PDP,ANTHEM INSURANCE CO. & BCBSMA & BCBSRI & BCBSVT,Blue MedicareRx,Anthem Insurance Co. & BCBSMA & BCBSRI & BCBSVT,,2,1,4,,3,4,5,5,,4,4,3,4,3,5,5,5
2014,S3389,PDP,PDP,"UPMC HEALTH BENEFITS, INC.",UPMC Health Plan,University of Pittsburgh Medical Center,,,,,,,5,,,,,,,3,5,5,5,5
2014,S3440,PDP,PDP,ALLIANCE HEALTH AND LIFE INSURANCE COMPANY,Alliance Medicare Rx,Henry Ford Health System,,2,5,,,2,1,3,4,,4,5,5,2,3,3,4,4
2014,S3474,PDP,PDP,HEARTLAND FIDELITY INSURANCE COMPANY,"Benecard Services, Inc.",Heartland Fidelity Insurance Company,,,,,,2,,,,,,,,,,,,
2014,S3521,PDP,PDP,"EXCELLUS HEALTH PLAN, INC.","Excellus Health Plan, Inc","Lifetime Healthcare, Inc.",,4,5,1,,2,5,5,3,,5,5,5,3,2,4,5,5
2014,S3875,PDP,PDP,GRANITE ALLIANCE INSURANCE COMPANY,Granite Alliance,Granite Alliance Insurance Company,,,,,,,,,,,,,,,,,,
2014,S3994,PDP,PDP,HAWAII MEDICAL SERVICE ASSOCIATION (HMSA),HMSA's Medicare Rx Plan,Hawaii Medical Service Association,,,5,,,,5,,5,,,,,5,5,5,5,5
2014,S4219,PDP,PDP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medicare Prescription Plan,Health Alliance Medical Plans,,3,5,,,1,5,1,3,,4,4,3,1,5,4,3,4
2014,S4802,PDP,PDP,STERLING LIFE INSURANCE COMPANY,Windsor Rx,Munich American Holding Corporation,,5,1,2,,5,1,4,5,,4,5,3,3,3,4,5,5
2014,S5351,PDP,PDP,"PACIFICSOURCE COMMUNITY HEALTH PLANS, INC.",PacificSource Medicare,PacificSource Health Plans,,,,,,,,,,,,,,,,,,
2014,S5540,PDP,PDP,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,Blue Cross and Blue Shield of North Carolina,Blue Cross and Blue Shield of North Carolina,,3,2,3,,5,5,5,3,,4,4,5,2,3,3,4,3
2014,S5552,PDP,PDP,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Insurance Company of New York,Humana Inc.,,5,1,5,,2,5,3,2,,2,4,3,5,3,2,3,2
2014,S5569,PDP,PDP,CAMBRIDGE LIFE INSURANCE COMPANY,First Health Part D,Aetna Inc.,,4,5,,,2,4,2,5,,5,4,5,3,3,3,4,4
2014,S5580,PDP,PDP,FIRST UNITED AMERICAN LIFE INSURANCE COMPANY,First United American Life Insurance Company,Torchmark Corporation,,4,3,5,,2,2,3,2,,2,4,5,4,2,3,3,2
2014,S5584,PDP,PDP,BLUE CROSS BLUE SHIELD OF MICHIGAN,Blue Cross Blue Shield of Michigan,Blue Cross Blue Shield of Michigan,,5,5,5,,5,4,5,4,,4,5,3,3,1,4,5,5
2014,S5588,PDP,PDP,PARAMOUNT INSURANCE COMPANY,Paramount Prescription Drug Plan,Promedica Health System,,,,,,,5,,,,,,,3,2,5,3,5
2014,S5593,PDP,PDP,HM HEALTH INSURANCE COMPANY,HM Health Insurance Company,Highmark,,5,3,1,,5,5,4,3,,1,4,5,3,1,4,4,4
2014,S5596,PDP,PDP,"ANTHEM INSURANCE COMPANIES, INC.",Blue MedicareRx,"WellPoint, Inc.",,5,3,5,,4,3,3,5,,4,4,3,2,4,3,3,3
2014,S5601,PDP,PDP,SILVERSCRIPT INSURANCE COMPANY,SilverScript,CVS Caremark Corporation,,,2,5,,2,3,2,1,,4,1,3,3,3,2,2,3
2014,S5609,PDP,PDP,ASURIS NORTHWEST HEALTH,Asuris Northwest Health,"Cambia Health Solutions, Inc.",,5,1,,,5,5,4,3,,2,4,5,2,4,4,4,5
2014,S5617,PDP,PDP,CONNECTICUT GENERAL LIFE INSURANCE COMPANY,Cigna Medicare Rx,CIGNA,,5,3,1,,4,4,3,3,,4,5,5,2,2,2,2,2
2014,S5660,PDP,PDP,MEDCO CONTAINMENT LIFE INSURANCE COMPANY,Express Scripts Medicare,Express Scripts Holding Company,,1,1,4,,4,4,4,4,,5,4,5,3,3,3,4,5
2014,S5670,PDP,PDP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,First Health Part D,Aetna Inc.,,4,4,5,,3,4,3,4,,4,4,5,1,2,4,4,5
2014,S5674,PDP,PDP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,First Health Part D,Aetna Inc.,,4,4,,,3,4,3,5,,5,5,5,1,2,4,5,5
2014,S5715,PDP,PDP,HCSC INSURANCE SERVICES COMPANY,"HISC - Blue Cross Blue Shield of IL, NM, OK, TX",Health Care Service Corporation,,5,1,2,,5,5,5,5,,4,5,5,3,3,3,5,5
2014,S5726,PDP,PDP,BLUE CROSS AND BLUE SHIELD OF KANSAS,Blue MedicareRx,Blue Cross Blue Shield of Kansas,,3,2,,,4,4,4,4,,4,5,3,2,5,4,5,5
2014,S5743,PDP,PDP,"WELLMARK  IA & SD, & BCBS MN, MT, NE, ND,& WY",MedicareBlue Rx,"BCBS MN, MT, NE, ND, WY, Wellmark IA and SD",,1,2,3,,5,5,5,4,,4,5,5,3,4,5,5,5
2014,S5753,PDP,PDP,WISCONSIN PHYSICIANS SERVICE INSURANCE CORPORATION,WPS Health Insurance,Wisconsin Physicians Service Ins Corporation.,,4,5,2,,5,5,4,4,,4,4,5,4,2,5,5,5
2014,S5755,PDP,PDP,UNITED AMERICAN INSURANCE COMPANY,United American Insurance Company,Torchmark Corporation,,4,1,5,,3,2,3,3,,4,2,5,2,3,2,2,2
2014,S5766,PDP,PDP,"FIRST CARE, INC.",Medi-CareFirst BlueCross BlueShield,"CareFirst, Inc.",,3,4,,,2,5,4,4,,2,5,3,3,2,4,5,5
2014,S5768,PDP,PDP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,First Health Part D,Aetna Inc.,,4,5,5,,3,4,1,5,,4,5,5,2,3,2,3,3
2014,S5775,PDP,PDP,PHARMACY INSURANCE CORPORATION OF AMERICA,PICA,Pharmacy Insurance Corporation of America,,1,4,,,2,4,1,4,,2,4,3,3,5,1,2,1
2014,S5795,PDP,PDP,USABLE MUTUAL INSURANCE COMPANY,ARKANSAS BLUE CROSS AND BLUE SHIELD,USAble Mutual Insurance Company,,5,1,2,,5,4,4,5,,4,5,3,4,3,3,3,3
2014,S5805,PDP,PDP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",,5,1,5,,4,1,3,3,,4,4,5,3,2,3,4,3
2014,S5810,PDP,PDP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,,5,4,5,,3,1,2,3,,4,4,5,3,2,2,2,3
2014,S5820,PDP,PDP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,5,1,4,,4,1,4,5,,4,5,5,2,2,3,3,3
2014,S5840,PDP,PDP,"FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","First Medical Health Plan, Inc.",,2,,,,,3,,5,,5,,3,2,5,1,1,1
2014,S5857,PDP,PDP,PRIORITY HEALTH INSURANCE COMPANY,Priority Health Medicare,Spectrum Health System,,,5,,,,5,,4,,,,3,5,1,3,5,5
2014,S5877,PDP,PDP,EDUCATORS MUTUAL INSURANCE ASSOCIATION,EMI Health,Educators Mutual Insurance Association,,1,5,,,4,2,5,3,,5,5,5,3,5,3,3,3
2014,S5884,PDP,PDP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,5,4,5,,3,5,3,3,,2,1,3,5,4,2,3,3
2014,S5904,PDP,PDP,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Florida Blue,Blue Cross and Blue Shield of Florida,,2,1,3,,3,4,4,3,,4,4,5,2,2,3,4,4
2014,S5907,PDP,PDP,"TRIPLE-S SALUD, INC.","Triple-S Salud, Inc.",Triple-S Management Corporation,,2,2,,,2,1,4,5,,2,1,3,3,5,1,2,1
2014,S5916,PDP,PDP,REGENCE BLUESHIELD OF IDAHO AND REGENCE BC BS UTAH,Regence BlueShield of Idaho and Regence BCBS Utah,"Cambia Health Solutions, Inc.",,5,1,,,5,5,5,3,,4,4,5,2,4,3,3,4
2014,S5921,PDP,PDP,UNITEDHEALTHCARE INS. CO. AND UNITEDHEALTHCARE NY,UnitedHealthcare,"UnitedHealth Group, Inc.",,4,1,5,,2,1,4,4,,4,4,5,1,2,4,4,5
2014,S5932,PDP,PDP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Cigna-HealthSpring,CIGNA,,5,3,1,,4,2,1,3,,4,4,5,3,3,1,1,1
2014,S5953,PDP,PDP,BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA,Blue Cross Blue Shield of South Carolina,BlueCross BlueShield of South Carolina (BCBSSC),,4,1,2,,5,4,3,4,,4,4,3,3,3,2,3,2
2014,S5960,PDP,PDP,UNICARE LIFE & HEALTH INSURANCE COMPANY,UniCare,"WellPoint, Inc.",,5,5,,,2,3,1,3,,1,4,3,2,3,1,1,1
2014,S5966,PDP,PDP,GROUP HEALTH INCORPORATED,EmblemHealth Medicare PDP,"EmblemHealth, Inc.",,3,1,5,,4,4,5,4,,4,4,3,5,4,4,5,5
2014,S5967,PDP,PDP,"WELLCARE PRESCRIPTION INSURANCE, INC.",WellCare,"WellCare Health Plans, Inc.",,4,2,5,,2,3,1,3,,4,4,5,3,4,2,2,3
2014,S5975,PDP,PDP,"MODA HEALTH PLAN, INC.","MODA HEALTH PLAN, INC.","Health Services Group, Inc.",,,2,,,5,5,,3,,5,5,,2,5,5,5,5
2014,S5983,PDP,PDP,MEDCO CONTAINMENT INSURANCE COMPANY OF NEW YORK,Express Scripts Medicare,Express Scripts Holding Company,,1,3,4,,4,4,3,3,,4,,5,3,3,3,2,2
2014,S5993,PDP,PDP,HORIZON HEALTHCARE SERVICES,"Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Healthcare Services, Inc.",,4,1,5,,2,3,4,5,,1,4,3,3,4,4,5,5
2014,S6506,PDP,PDP,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC.",Blue Cross and Blue Shield of Arizona,Blue Cross Blue Shield of Arizona,,5,5,,,2,5,2,,,4,4,5,3,3,3,5,3
2014,S6875,PDP,PDP,QCC INSURANCE COMPANY,Select Option,Independence Blue Cross,,,2,,,4,3,,3,,5,5,,3,2,4,5,5
2014,S7230,PDP,PDP,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.",Advantage-Plus Meridian,"Caidan Enterprises, Inc.",,,,,,,,,,,,,,,,,,
2014,S7610,PDP,PDP,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC.",Advantage-Plus Meridian,"Caidan Enterprises, Inc.",,,,,,,,,,,,,,,,,,
2014,S7694,PDP,PDP,ENVISION INSURANCE COMPANY,EnvisionRx Plus,"Envision Pharmaceutical Holdings, Inc.",,4,5,,,4,4,3,2,,1,3,5,2,4,1,1,1
2014,S7950,PDP,PDP,EXPRESS SCRIPTS INSURANCE CO.,Express Scripts Medicare,Express Scripts Holding Company,,,3,1,,5,5,,3,,5,4,,3,4,5,5,5
2014,S8067,PDP,PDP,AVALON INSURANCE COMPANY,Avalon Insurance Company,Capital BlueCross,,5,1,2,,3,5,4,3,,2,4,3,4,1,5,5,5
2014,S8841,PDP,PDP,"CATAMARAN INSURANCE OF OHIO, INC.","Catamaran Insurance of Ohio, Inc.",Catamaran Corporation,,,2,3,,5,5,,3,,4,4,,4,5,5,5,5
2014,S9014,PDP,PDP,THP INSURANCE COMPANY,SecureAdvantage Rx,Health Plan of the Upper Ohio Valley,,2,,,,1,,,,,,,,,,,,
2014,S9579,PDP,PDP,STONEBRIDGE LIFE INSURANCE COMPANY,Stonebridge Life Insurance Company,Aegon N.V.,,,5,2,,5,5,,,,1,4,,3,4,4,4,5
2015,E0654,PDP,Employer/Union Only Direct Contract PDP,IBT VOLUNTARY EMPLOYEE BENEFITS TRUST,TEAMStar Medicare Part D Prescription Drug Program,IBT Voluntary Employee Benefits Trust,,,3,,,5,,,5,,5,5,,3,2,3,4,4
2015,E2630,PDP,Employer/Union Only Direct Contract PDP,C AND O EMPLOYEES' HOSPITAL ASSOCIATION,C and O Employees Hospital Association,C & O Employees' Hospital Association,,,5,,,5,,,3,,5,5,,4,1,3,4,5
2015,E3014,PDP,Employer/Union Only Direct Contract PDP,PSERS HOP PROGRAM,Pennsylvania Public School Employees Retirement Sy,Commonwealth of PA Pub Schools Retirement System,,,3,5,,5,,,5,,5,5,,4,2,4,5,5
2015,E4744,PDP,Employer/Union Only Direct Contract PDP,MODOT/MSHP MEDICAL AND LIFE INSURANCE PLAN,MISSOURI DEPARTMENT OF TRANSPORTATION,Missouri Highways and Transportation Commission,,,3,1,,5,,,3,,4,5,,3,3,4,4,5
2015,E7316,PDP,Employer/Union Only Direct Contract PDP,UNION PACIFIC RAILROAD EMPLOYES HEALTH SYSTEMS,Union Pacific Railroad  Employes Health Systems,Union Pacific Railroad Employes Health Systems,,,4,,,5,,,3,,5,4,,3,2,1,2,3
2015,E7848,PDP,Employer/Union Only Direct Contract PDP,OMES EMPLOYEES GROUP INSURANCE DIVISION,HealthChoice,State of Oklahoma,,,4,,,5,,,5,,5,4,,1,4,3,4,5
2015,H0022,MA-PD,Demo,"BUCKEYE COMMUNITY HEALTH PLAN, INC.",Buckeye Health Plan - MyCare Ohio,Centene Corporation,,,,,,,,,,,,,,,,,,
2015,H0028,MA-PD,Local CCP,"CHA HMO, INC.","CHA HMO, Inc.",Humana Inc.,,,3,,,2,,3,,,4,2,4,5,5,4,4,4
2015,H0084,MA-PD,Local CCP,CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY,Care Improvement Plus,"UnitedHealth Group, Inc.",,,3,4,,3,,3,4,,1,3,5,2,4,2,2,3
2015,H0104,MA-PD,Local CCP,BLUE CROSS AND BLUE SHIELD OF ALABAMA,Blue Advantage (PPO),BlueCross BlueShield of Alabama,,,3,3,,5,,5,5,,4,4,5,1,3,4,3,3
2015,H0107,MA-PD,Local CCP,HEALTH CARE SERVICE CORPORATION,Blue Cross and Blue Shield of Montana,Health Care Service Corporation,,,,,,,,,,,,,,,,,,
2015,H0108,MA-PD,Local CCP,"HUMANA HEALTH PLAN OF CALIFORNIA, INC.","Humana Health Plan of California, Inc.",Humana Inc.,,,3,,,3,,3,4,,2,2,4,5,4,3,3,3
2015,H0137,MA-PD,Demo,"COMMONWEALTH CARE ALLIANCE, INC.","Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance, Inc.",,,,,,,,,,,,,,,,,,
2015,H0141,MA-PD,Local CCP,"MCLAREN HEALTH PLAN, INC.",McLarenAdvantage,McLaren Health Care Corporation,,,,,,,,,,,,,4,3,3,2,2,3
2015,H0147,MA-PD,Demo,"HEALTHKEEPERS, INC.",Anthem HealthKeepers,"WellPoint, Inc.",,,,,,,,,,,,,,,,,,
2015,H0148,MA-PD,Demo,CARE1ST HEALTH PLAN,Care1st Health Plan,Care1st Health Plan,,,,,,,,,,,,,,,,,,
2015,H0150,MA-PD,Local CCP,"HEALTHSPRING OF ALABAMA, INC.",Cigna-HealthSpring,CIGNA,,,4,,,5,,5,4,,4,4,5,2,4,2,2,2
2015,H0151,MA-PD,Local CCP,"UNITEDHEALTHCARE OF ALABAMA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,,,5,,5,5,,4,4,4,1,3,2,2,2
2015,H0154,MA-PD,Local CCP,"VIVA HEALTH, INC.",VIVA Medicare,UAB Health System,,,1,4,,5,,5,5,,5,5,5,3,3,2,2,3
2015,H0192,MA-PD,Demo,"AMERIHEALTH MICHIGAN, INC.",Amerihealth VIP Care Plus,Independence Blue Cross,,,,,,,,,,,,,,,,,,
2015,H0251,MA-PD,Local CCP,"UNITEDHEALTHCARE PLAN OF THE RIVER VALLEY, INC.",UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",,,3,5,,4,,4,5,,5,4,4,1,3,1,1,2
2015,H0281,MA-PD,Demo,ILLINICARE HEALTH PLAN,IlliniCare Health,Centene Corporation,,,,,,,,,,,,,,,,,,
2015,H0294,MA-PD,Local CCP,CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY,Care Improvement Plus,"UnitedHealth Group, Inc.",,,5,,,3,,5,4,,1,3,5,3,2,4,4,4
2015,H0302,MA-PD,Local CCP,"MEDISUN, INC.",Blue Cross Blue Shield of Arizona Advantage,"Veritage, LLC",,,5,,,5,,5,4,,4,4,5,3,3,4,4,4
2015,H0303,MA-PD,Local CCP,"PACIFICARE OF ARIZONA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,5,,5,,4,5,,4,4,4,3,4,3,3,3
2015,H0316,MA-PD,Local CCP,"UNITEDHEALTHCARE OF ARIZONA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,,,4,,3,3,,1,4,4,3,4,3,3,3
2015,H0318,MA-PD,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,,,3,,,3,,4,3,,1,4,5,3,4,3,3,3
2015,H0319,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,5,,,3,,5,3,,,,5,2,1,4,4,5
2015,H0321,MA-PD,Local CCP,"ARIZONA PHYSICIANS IPA, INC.",UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",,,3,5,,4,,4,4,,4,3,4,1,4,2,1,2
2015,H0332,MA-PD,Local CCP,"KS PLAN ADMINISTRATORS, LLC",KelseyCare Advantage,"Kelsey-Seybold Medical Group, PLLC",,,2,,,5,,5,5,,5,5,5,5,5,4,4,3
2015,H0336,MA-PD,Demo,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,,,,,,,,,,,,,,,,,,
2015,H0351,MA-PD,Local CCP,"HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net, Inc.",,,5,2,,4,,4,5,,4,3,5,3,4,3,3,3
2015,H0354,MA-PD,Local CCP,"CIGNA HEALTHCARE OF ARIZONA, INC.",Cigna,CIGNA,,,2,,,5,,5,5,,5,4,4,4,4,4,3,4
2015,H0408,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,,,,,,,,,,,,,,,,,
2015,H0423,MA-PD,Local CCP,"METROPLUS HEALTH PLAN, INC.",MetroPlus Health Plan,New York City Health and Hospitals Corporation,,,5,,,4,,4,4,,4,2,5,5,4,3,2,2
2015,H0435,MA-PD,Local CCP,"GLOBALHEALTH, INC.",GLOBALHEALTH MEDICARE,"Kinderhook Capital Fund III, L.P.",,,,,,,,,,,,,3,2,,,2,2
2015,H0439,MA-PD,Local CCP,"CIGNA HEALTHCARE OF GEORGIA, INC.",Cigna-HealthSpring,CIGNA,,,,,,3,,,,,,,,,,,,
2015,H0480,MA-PD,Demo,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.",Meridian Complete,"Caidan Enterprises, Inc.",,,,,,,,,,,,,,,,,,
2015,H0490,MA-PD,Local CCP,"MOLINA HEALTHCARE OF OHIO, INC.",Molina Healthcare of Ohio,"Molina Healthcare, Inc.,",,,,,,,,,,,,,5,3,4,1,1,3
2015,H0502,MA-PD,1876 Cost,THE CONTRA COSTA HEALTH PLAN,Contra Costa Health Plan,Contra Costa Health Services,,,,,,,,,,,,,,,,,,
2015,H0504,MA-PD,Local CCP,CALIFORNIA PHYSICIANS' SERVICE,Blue Shield of California,California Physicians' Service,,,4,3,,5,,5,5,,4,4,5,3,4,4,3,3
2015,H0523,MA-PD,Local CCP,AETNA HEALTH OF CALIFORNIA INC.,Aetna Medicare,Aetna Inc.,,,3,,,4,,3,5,,4,4,5,3,4,3,3,3
2015,H0524,MA-PD,Local CCP,"KAISER FOUNDATION HP, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,,5,5,,5,,5,3,,5,5,5,5,4,5,4,4
2015,H0543,MA-PD,Local CCP,"UHC OF CALIFORNIA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,,3,5,,4,,5,5,,4,4,4,3,4,4,3,3
2015,H0544,MA-PD,Local CCP,CAREMORE HEALTH PLAN,CareMore Health Plan,"WellPoint, Inc.",,,5,,,5,,5,5,,5,4,5,4,4,3,3,3
2015,H0545,MA-PD,Local CCP,"INTER VALLEY HEALTH PLAN, INC.",Inter Valley Health Plan,InterValley Health Plan,,,5,,,5,,5,4,,5,4,5,3,3,4,3,3
